x_utm,y_utm,value
347272.43313307303,5810115.006805061,32.02944476831644
347282.43313307303,5810115.006805061,32.130143371119274
347292.43313307303,5810115.006805061,32.231956632251496
347302.43313307303,5810115.006805061,32.331852061745856
347312.43313307303,5810115.006805061,32.42809789120067
347322.43313307303,5810115.006805061,32.51976526088835
347332.43313307303,5810115.006805061,32.60640914389077
347342.43313307303,5810115.006805061,32.68787212789269
347352.43313307303,5810115.006805061,32.764165051888895
347362.43313307303,5810115.006805061,32.83539429585513
347372.43313307303,5810115.006805061,32.90171725693058
347382.43313307303,5810115.006805061,32.96331495514671
347392.43313307303,5810115.006805061,33.020375150919484
347402.43313307303,5810115.006805061,33.0730819796942
347412.43313307303,5810115.006805061,33.12160966347827
347422.43313307303,5810115.006805061,33.166118789665205
347662.43313307303,5810115.006805061,33.32002321876517
347672.43313307303,5810115.006805061,33.33696411553149
347682.43313307303,5810115.006805061,33.36062594038047
347692.43313307303,5810115.006805061,33.388419285578834
347702.43313307303,5810115.006805061,33.41831872968613
347712.43313307303,5810115.006805061,33.448970469652046
347722.43313307303,5810115.006805061,33.47953567493028
347732.43313307303,5810115.006805061,33.50951565497694
347742.43313307303,5810115.006805061,33.53862403766112
347752.43313307303,5810115.006805061,33.56670452029285
347762.43313307303,5810115.006805061,33.59368020896348
347772.43313307303,5810115.006805061,33.61952274751906
347782.43313307303,5810115.006805061,33.64423344559631
347792.43313307303,5810115.006805061,33.667831641161676
347182.43313307303,5810105.006805061,32.159832744089584
347192.43313307303,5810105.006805061,32.08728334547551
347202.43313307303,5810105.006805061,32.02194921910473
347212.43313307303,5810105.006805061,31.969444745954256
347222.43313307303,5810105.006805061,31.936267312718233
347232.43313307303,5810105.006805061,31.928079715033356
347242.43313307303,5810105.006805061,31.94735174999511
347252.43313307303,5810105.006805061,31.992104016978356
347262.43313307303,5810105.006805061,32.05694347370478
347272.43313307303,5810105.006805061,32.135360294909056
347282.43313307303,5810105.006805061,32.22152522586704
347292.43313307303,5810105.006805061,32.31099380266865
347302.43313307303,5810105.006805061,32.40068157900799
347312.43313307303,5810105.006805061,32.488573180085844
347322.43313307303,5810105.006805061,32.57341302292615
347332.43313307303,5810105.006805061,32.65445885132306
347342.43313307303,5810105.006805061,32.731305707151996
347352.43313307303,5810105.006805061,32.80376615222539
347362.43313307303,5810105.006805061,32.87179049110853
347372.43313307303,5810105.006805061,32.9354140860807
347382.43313307303,5810105.006805061,32.994722652790124
347392.43313307303,5810105.006805061,33.0498294105436
347402.43313307303,5810105.006805061,33.100860049658415
347412.43313307303,5810105.006805061,33.147942871665485
347422.43313307303,5810105.006805061,33.19120237050869
347432.43313307303,5810105.006805061,33.23075511777003
347442.43313307303,5810105.006805061,33.26670720467553
347452.43313307303,5810105.006805061,33.29915275219373
347462.43313307303,5810105.006805061,33.32817317611443
347472.43313307303,5810105.006805061,33.35383701831747
347482.43313307303,5810105.006805061,33.3762002502195
